style_id,gender,brand,style_name,color,description,material_&_care,article_type,fabric,fit,neck,pattern,type,length,country_of_origin,waist_rise,wash_care,sleeve_length,image,price,quantity
14419500,Men,HRX by Hrithik Roshan,HRX By Hrithik Roshan Men Estate Blue  Colourblock Rapid-Dry Training T-shirt,Blue,"Focus on strengthening the upper body muscles with the HRX Mens Training T-shirt. Designed with Rapid Dry and Anti Microbial technology, it fights sweat and body odor to minimize distractions and keep you focused on your reps.<br><br><b>Features</b><ul><li>Training T-shirt</li><li>Tank top</li><li>Rapid Dry Technology wicks sweat amp; makes the fabric dry fast</li><li>Anti-microbial technology prevents the growth of odor-causing microbes keeping you fresh amp; hygienic all day.</li><li>Brand carrier</li><li>Neck: Round Neck</li><li>Sleeve length: Sleeveless</li><li>Design: Colourblock</li><li>Length: Regular length</li><li>Colour: Estate Blue</li><li>Fit: Regular fit</li></ul>",<b>Material and Care</b><ul><li>Knit T-Shirt</li><li>Fabric: 100% Polyester Interlock</li><li>Machine Wash</li></ul>,Tshirts,Polyester,Regular Fit,Round Neck,Solid,,Regular,India,,Machine Wash,Sleeveless,"https://azmyntra.myntassets.com/dam-assets/assets/images/14419500/2021/8/12/241eb651-3547-400f-acbc-708c2f7856b31628746635491-HRX-By-Hrithik-Roshan-Men-Estate-Blue--Colourblock-Rapid-Dry-1.jpg,https://azmyntra.myntassets.com/dam-assets/assets/images/14419500/2021/8/12/2a2d8309-0439-4dc3-9fcd-9d5dcd0db3c91628746635481-HRX-By-Hrithik-Roshan-Men-Estate-Blue--Colourblock-Rapid-Dry-2.jpg,http://assets.myntassets.com/assets/images/14419500/2021/8/12/241eb651-3547-400f-acbc-708c2f7856b31628746635491-HRX-By-Hrithik-Roshan-Men-Estate-Blue--Colourblock-Rapid-Dry-1.jpg,https://azmyntra.myntassets.com/dam-assets/assets/images/14419500/2021/8/12/2a2d8309-0439-4dc3-9fcd-9d5dcd0db3c91628746635481-HRX-By-Hrithik-Roshan-Men-Estate-Blue--Colourblock-Rapid-Dry-2.jpg,http://assets.myntassets.com/assets/images/14419500/2021/8/12/241eb651-3547-400f-acbc-708c2f7856b31628746635491-HRX-By-Hrithik-Roshan-Men-Estate-Blue--Colourblock-Rapid-Dry-1.jpg,http://assets.myntassets.com/assets/images/14419500/2021/8/12/2a2d8309-0439-4dc3-9fcd-9d5dcd0db3c91628746635481-HRX-By-Hrithik-Roshan-Men-Estate-Blue--Colourblock-Rapid-Dry-2.jpg,http://assets.myntassets.com/assets/images/14419500/2021/8/12/3e0dcd8d-5d63-4cc7-a068-0927e85854791628746635471-HRX-By-Hrithik-Roshan-Men-Estate-Blue--Colourblock-Rapid-Dry-3.jpg,http://assets.myntassets.com/assets/images/14419500/2021/8/12/7f95e59b-7fe1-4c0b-8a61-1d51564e7a551628747208175-HRX-By-Hrithik-Roshan-Men-Estate-Blue--Colourblock-Rapid-Dry-5.jpg,http://assets.myntassets.com/assets/images/14419500/2021/8/12/53ef40ee-d1ec-4b07-96bf-bfdc1e11901d1628746635463-HRX-By-Hrithik-Roshan-Men-Estate-Blue--Colourblock-Rapid-Dry-4.jpg,http://assets.myntassets.com/assets/images/14419500/2021/8/12/0b274e0b-aeb1-49cd-a80c-99104e2edf6d1628746635444-HRX-By-Hrithik-Roshan-Men-Estate-Blue--Colourblock-Rapid-Dry-6.jpg",564.8000000000001,12
13800536,Men,M&H Our Water,MH Our Water Men White  Yellow Printed Organic Cotton Sustainable T-shirt,White,"<ul><li>White and yellow Tshirt for men</li><li>Graphic printed</li><li>Sustainable</li><li>Regular length</li><li>Round neck</li><li>Short, regular sleeves</li><li>Knitted organic cotton fabric</li></ul>",Organic cotton <br> Machine wash,Tshirts,Organic Cotton,Regular Fit,Round Neck,Printed,,Regular,India,,Machine Wash,Short Sleeves,"https://azmyntra.myntassets.com/dam-assets/assets/images/13800536/2021/7/14/ccc32458-4d49-4daf-bf96-3663296deebd1626240920738-Sustainable-4721626240920264-1.jpg,https://azmyntra.myntassets.com/dam-assets/assets/images/13800536/2021/7/14/cc162394-eb82-497c-83a7-24a1ba54d1e91626255861181-Sustainable-1231626255860801-2.jpg,http://assets.myntassets.com/assets/images/13800536/2021/7/14/ccc32458-4d49-4daf-bf96-3663296deebd1626240920738-Sustainable-4721626240920264-1.jpg,https://azmyntra.myntassets.com/dam-assets/assets/images/13800536/2021/7/14/cc162394-eb82-497c-83a7-24a1ba54d1e91626255861181-Sustainable-1231626255860801-2.jpg,http://assets.myntassets.com/assets/images/13800536/2021/7/14/ccc32458-4d49-4daf-bf96-3663296deebd1626240920738-Sustainable-4721626240920264-1.jpg,http://assets.myntassets.com/assets/images/13800536/2021/7/14/cc162394-eb82-497c-83a7-24a1ba54d1e91626255861181-Sustainable-1231626255860801-2.jpg,http://assets.myntassets.com/assets/images/13800536/2021/7/14/210e1807-0755-433e-8ee4-8480596765cd1626255861162-Sustainable-1231626255860801-3.jpg,http://assets.myntassets.com/assets/images/13800536/2021/7/14/120a63cb-4efb-4018-ad74-bfbe4faf936d1626255861122-Sustainable-1231626255860801-5.jpg,http://assets.myntassets.com/assets/images/13800536/2021/7/14/5ac3a8a7-9f6c-4703-9bca-9aa2055fb42f1626255861142-Sustainable-1231626255860801-4.jpg",577.2,12
11963566,Men,Roadster,Roadster Men Black  Teal Blue Colourblocked Pullover,Black,"Black and teal Blue colourblocked pullover sweater, has a mock collar, long sleeves, half zipper closure, and ribbed hem",Material: Acrylic<br>  Machine Wash,Sweaters,Acrylic,,Mock Collar,Colourblocked,Pullover,Regular,India,,Machine Wash,Long Sleeves,"https://azmyntra.myntassets.com/dam-assets/assets/images/11963566/2020/11/18/d288c741-64d2-4130-a5f5-9a8b2a6ff2bb1605679396800-Roadster-Men-Sweaters-2131605679395520-1.jpg,https://azmyntra.myntassets.com/dam-assets/assets/images/11963566/2020/11/18/def45ce5-7cf9-482f-8eb0-a5b26562c3e11605698352795-Roadster-Men-Sweaters-3151605698352506-2.jpg,http://assets.myntassets.com/assets/images/11963566/2020/11/18/d288c741-64d2-4130-a5f5-9a8b2a6ff2bb1605679396800-Roadster-Men-Sweaters-2131605679395520-1.jpg,https://azmyntra.myntassets.com/dam-assets/assets/images/11963566/2020/11/18/def45ce5-7cf9-482f-8eb0-a5b26562c3e11605698352795-Roadster-Men-Sweaters-3151605698352506-2.jpg,http://assets.myntassets.com/assets/images/11963566/2020/11/18/d288c741-64d2-4130-a5f5-9a8b2a6ff2bb1605679396800-Roadster-Men-Sweaters-2131605679395520-1.jpg,http://assets.myntassets.com/assets/images/11963566/2020/11/18/def45ce5-7cf9-482f-8eb0-a5b26562c3e11605698352795-Roadster-Men-Sweaters-3151605698352506-2.jpg,http://assets.myntassets.com/assets/images/11963566/2020/11/18/210f13c7-8319-499c-b719-058edc62bff11605679396711-Roadster-Men-Sweaters-2131605679395520-3.jpg,http://assets.myntassets.com/assets/images/11963566/2020/11/18/41a950a7-5a51-4c20-814f-b108693362b81605679396602-Roadster-Men-Sweaters-2131605679395520-5.jpg,http://assets.myntassets.com/assets/images/11963566/2020/11/18/69a21f03-b2b3-4e6a-b484-1755a4084bf41605679396662-Roadster-Men-Sweaters-2131605679395520-4.jpg",1004.7040000000002,9
14639738,Men,Roadster,Roadster Men Navy Blue Cotton Printed Casual Shirt,Navy Blue,"Navy blue micro ditsy printed opaque casual shirt, has a mandarin collar, button placket, long roll-up sleeves, curved hem",Cotton<br>Machine wash,Shirts,Cotton,Regular Fit,,Printed,,Regular,India,,Machine Wash,Long Sleeves,"https://azmyntra.myntassets.com/dam-assets/assets/images/14639738/2021/7/28/1c8c2c5e-fc4f-4afc-8614-1c9ea34d3f461627452571887NikeMenMenBlackSolidDFFASTHALF12-LengthRunningTightsShirtsRo1.jpg,https://azmyntra.myntassets.com/dam-assets/assets/images/14639738/2021/7/28/34fc8d0b-b547-45a1-8881-c1e3f8f4665c1627452571897NikeMenMenBlackSolidDFFASTHALF12-LengthRunningTightsShirtsRo2.jpg,http://assets.myntassets.com/assets/images/14639738/2021/7/28/1c8c2c5e-fc4f-4afc-8614-1c9ea34d3f461627452571887NikeMenMenBlackSolidDFFASTHALF12-LengthRunningTightsShirtsRo1.jpg,https://azmyntra.myntassets.com/dam-assets/assets/images/14639738/2021/7/28/34fc8d0b-b547-45a1-8881-c1e3f8f4665c1627452571897NikeMenMenBlackSolidDFFASTHALF12-LengthRunningTightsShirtsRo2.jpg,http://assets.myntassets.com/assets/images/14639738/2021/7/28/1c8c2c5e-fc4f-4afc-8614-1c9ea34d3f461627452571887NikeMenMenBlackSolidDFFASTHALF12-LengthRunningTightsShirtsRo1.jpg,http://assets.myntassets.com/assets/images/14639738/2021/7/28/34fc8d0b-b547-45a1-8881-c1e3f8f4665c1627452571897NikeMenMenBlackSolidDFFASTHALF12-LengthRunningTightsShirtsRo2.jpg,http://assets.myntassets.com/assets/images/14639738/2021/7/28/4fd3bd71-3bb0-4711-9e5a-7a43cc3acb071627452571909NikeMenMenBlackSolidDFFASTHALF12-LengthRunningTightsShirtsRo3.jpg,http://assets.myntassets.com/assets/images/14639738/2021/7/28/35f843a4-6838-4046-8bb2-d92e1a6a51fc1627452571929NikeMenMenBlackSolidDFFASTHALF12-LengthRunningTightsShirtsRo5.jpg,http://assets.myntassets.com/assets/images/14639738/2021/7/28/0e24b523-88ea-4204-a6a1-8b16fa0ea3fe1627452571920NikeMenMenBlackSolidDFFASTHALF12-LengthRunningTightsShirtsRo4.jpg,http://assets.myntassets.com/assets/images/14639738/2021/7/28/db311e58-4899-448b-863e-05382388f63a1627452571939NikeMenMenBlackSolidDFFASTHALF12-LengthRunningTightsShirtsRo6.jpg",864.4639999999999,10
5591309,Men,Mast & Harbour,Mast  Harbour Men Pink  Navy Blue Striped Pullover Sweater,Pink,"<a href=/pink?src=pd class=seolink>Pink</a> and <a href=/navy-blue?src=pd class=seolink>navy blue</a> striped pullover, has a mock collar, long sleeves, ribbed hem",Cotton<br>Machine-wash,Sweaters,Cotton,,Mock Collar,Striped,Pullover,,India,,Machine Wash,Long Sleeves,"http://myntra.myntassets.com/assets/images/5591309/2018/10/29/3ef27daa-954d-47c3-8e0f-882242eb4f7b1540792635006-Mast--Harbour-Men-Sweaters-891540792634817-1.jpg,http://myntra.myntassets.com/assets/images/5591309/2018/10/29/b209fc0b-5223-48ae-8efa-a12fe6d114731540792634989-Mast--Harbour-Men-Sweaters-891540792634817-2.jpg,http://assets.myntassets.com/assets/images/5591309/2018/10/29/3ef27daa-954d-47c3-8e0f-882242eb4f7b1540792635006-Mast--Harbour-Men-Sweaters-891540792634817-1.jpg,http://myntra.myntassets.com/assets/images/5591309/2018/10/29/b209fc0b-5223-48ae-8efa-a12fe6d114731540792634989-Mast--Harbour-Men-Sweaters-891540792634817-2.jpg,http://assets.myntassets.com/assets/images/5591309/2018/10/29/3ef27daa-954d-47c3-8e0f-882242eb4f7b1540792635006-Mast--Harbour-Men-Sweaters-891540792634817-1.jpg,http://assets.myntassets.com/assets/images/5591309/2018/10/29/b209fc0b-5223-48ae-8efa-a12fe6d114731540792634989-Mast--Harbour-Men-Sweaters-891540792634817-2.jpg,http://assets.myntassets.com/assets/images/5591309/2018/10/29/c36d640f-7a02-4db9-8756-91e7bc6a918e1540792634972-Mast--Harbour-Men-Sweaters-891540792634817-3.jpg,http://assets.myntassets.com/assets/images/5591309/2018/10/29/e03f752d-f9fb-4628-9af8-25a2d6f19d131540792634936-Mast--Harbour-Men-Sweaters-891540792634817-5.jpg,http://assets.myntassets.com/assets/images/5591309/2018/10/29/97712ff9-c7f8-4c16-908d-80fb985f6b091540792634953-Mast--Harbour-Men-Sweaters-891540792634817-4.jpg",1162.816,10
14012492,Men,Mast & Harbour,Mast  Harbour Men Blue Heavy Fade Skinny Fit Stretchable Jeans,Blue,"<ul> <li> Medium heavy fade blue jeans </li> <li> Regular fit,  mid-rise </li> <li> Clean look </li> <li> Stretchable </li> <li> 5 pocket </li> <li> Length: regular </li> </ul>","99% Cotton, 1% elastane<br>Machine wash",Jeans,Cotton,Regular Fit,,,,Regular,India,Mid-Rise,Machine Wash,,"https://azmyntra.myntassets.com/dam-assets/assets/images/14012492/2021/7/1/5c327ade-515d-40b8-a7bd-ecd504df6ba51625124658200-Mast--Harbour-Men-Jeans-4961625124657474-1.jpg,https://azmyntra.myntassets.com/dam-assets/assets/images/14012492/2021/7/1/aaf072a5-0c14-4355-955e-5056894c4b6e1625124658190-Mast--Harbour-Men-Jeans-4961625124657474-2.jpg,http://assets.myntassets.com/assets/images/14012492/2021/7/1/5c327ade-515d-40b8-a7bd-ecd504df6ba51625124658200-Mast--Harbour-Men-Jeans-4961625124657474-1.jpg,https://azmyntra.myntassets.com/dam-assets/assets/images/14012492/2021/7/1/aaf072a5-0c14-4355-955e-5056894c4b6e1625124658190-Mast--Harbour-Men-Jeans-4961625124657474-2.jpg,http://assets.myntassets.com/assets/images/14012492/2021/7/1/5c327ade-515d-40b8-a7bd-ecd504df6ba51625124658200-Mast--Harbour-Men-Jeans-4961625124657474-1.jpg,http://assets.myntassets.com/assets/images/14012492/2021/7/1/aaf072a5-0c14-4355-955e-5056894c4b6e1625124658190-Mast--Harbour-Men-Jeans-4961625124657474-2.jpg,http://assets.myntassets.com/assets/images/14012492/2021/7/1/daf99394-2bf8-42b9-8f27-6a86bdcf0c311625124658182-Mast--Harbour-Men-Jeans-4961625124657474-3.jpg,http://assets.myntassets.com/assets/images/14012492/2021/7/1/f160d87d-f878-4197-9b10-7b2e57daf3af1625124658164-Mast--Harbour-Men-Jeans-4961625124657474-5.jpg,http://assets.myntassets.com/assets/images/14012492/2021/7/1/6c665a03-7e81-4d8f-85d6-e01019c8f31d1625124658174-Mast--Harbour-Men-Jeans-4961625124657474-4.jpg,http://assets.myntassets.com/assets/images/14012492/2021/7/1/28c74f0e-7f8f-4353-a20b-76c4c62143311625124658155-Mast--Harbour-Men-Jeans-4961625124657474-6.jpg,http://assets.myntassets.com/assets/images/14012492/2021/7/1/69989e32-88a3-46b3-acb2-0995235753da1625124658145-Mast--Harbour-Men-Jeans-4961625124657474-7.jpg",1138.896,12
14847630,Men,Mast & Harbour,Mast  Harbour Men Navy Blue  Mustard Brown Handcrafted Colourblocked T-shirt,Navy Blue,"<ul><li>Navy blue and mustard brown Tshirt for men</li><li>Colourblocked</li><li>Handcrafted</li><li>Colourblocked</li><li>Regular length</li><li>Round neck</li><li>Long, raglan sleeves</li><li>Knitted cotton fabric</li></ul>","50% cotton, 50% polyester<br>Machine wash",Tshirts,Cotton,Regular Fit,Round Neck,Colourblocked,,Regular,India,,Machine Wash,Long Sleeves,"https://azmyntra.myntassets.com/dam-assets/assets/images/14847630/2021/8/10/349ef3a0-0492-4210-81d6-9363ba6a54501628591004673-Mast--Harbour-Men-Navy-Blue--Mustard-Yellow-Colourblocked-T--1.jpg,https://azmyntra.myntassets.com/dam-assets/assets/images/14847630/2021/8/10/a001caca-dd41-486e-a60a-c86ce2569b021628591004654-Mast--Harbour-Men-Navy-Blue--Mustard-Yellow-Colourblocked-T--2.jpg,http://assets.myntassets.com/assets/images/14847630/2021/8/10/349ef3a0-0492-4210-81d6-9363ba6a54501628591004673-Mast--Harbour-Men-Navy-Blue--Mustard-Yellow-Colourblocked-T--1.jpg,https://azmyntra.myntassets.com/dam-assets/assets/images/14847630/2021/8/10/a001caca-dd41-486e-a60a-c86ce2569b021628591004654-Mast--Harbour-Men-Navy-Blue--Mustard-Yellow-Colourblocked-T--2.jpg,http://assets.myntassets.com/assets/images/14847630/2021/8/10/349ef3a0-0492-4210-81d6-9363ba6a54501628591004673-Mast--Harbour-Men-Navy-Blue--Mustard-Yellow-Colourblocked-T--1.jpg,http://assets.myntassets.com/assets/images/14847630/2021/8/10/a001caca-dd41-486e-a60a-c86ce2569b021628591004654-Mast--Harbour-Men-Navy-Blue--Mustard-Yellow-Colourblocked-T--2.jpg,http://assets.myntassets.com/assets/images/14847630/2021/8/10/02a844f9-7de5-4525-a94c-901f5cbd18be1628591004636-Mast--Harbour-Men-Navy-Blue--Mustard-Yellow-Colourblocked-T--3.jpg,http://assets.myntassets.com/assets/images/14847630/2021/8/10/3ac3847a-0b79-4aed-8148-8eb88a5ac2a21628591004597-Mast--Harbour-Men-Navy-Blue--Mustard-Yellow-Colourblocked-T--5.jpg,http://assets.myntassets.com/assets/images/14847630/2021/8/10/ddcf27c6-1c77-4008-8871-b48145a5ba1e1628591004617-Mast--Harbour-Men-Navy-Blue--Mustard-Yellow-Colourblocked-T--4.jpg",549.008,12
14381848,Men,Mast & Harbour,Mast  Harbour Men Teal Blue  Pink Floral Printed Pure Cotton Casual Shirt,Teal,"Teal floral printed opaque Casual shirt ,has a spread collar,  button placket,  long regular sleeves,  curved hem",100% Cotton<br>Machine wash,Shirts,Cotton,Regular Fit,,Printed,,Regular,India,,Machine Wash,Long Sleeves,"https://azmyntra.myntassets.com/dam-assets/assets/images/14381848/2021/8/6/70214fed-d63a-4ae3-b0f1-ba38547a0ae01628225227591-Mast--Harbour-Men-Shirts-6291628225226832-1.jpg,https://azmyntra.myntassets.com/dam-assets/assets/images/14381848/2021/8/6/94097458-96e9-4838-ae8a-b1d5d9c36b8a1628225227581-Mast--Harbour-Men-Shirts-6291628225226832-2.jpg,http://assets.myntassets.com/assets/images/14381848/2021/8/6/70214fed-d63a-4ae3-b0f1-ba38547a0ae01628225227591-Mast--Harbour-Men-Shirts-6291628225226832-1.jpg,https://azmyntra.myntassets.com/dam-assets/assets/images/14381848/2021/8/6/94097458-96e9-4838-ae8a-b1d5d9c36b8a1628225227581-Mast--Harbour-Men-Shirts-6291628225226832-2.jpg,http://assets.myntassets.com/assets/images/14381848/2021/8/6/70214fed-d63a-4ae3-b0f1-ba38547a0ae01628225227591-Mast--Harbour-Men-Shirts-6291628225226832-1.jpg,http://assets.myntassets.com/assets/images/14381848/2021/8/6/94097458-96e9-4838-ae8a-b1d5d9c36b8a1628225227581-Mast--Harbour-Men-Shirts-6291628225226832-2.jpg,http://assets.myntassets.com/assets/images/14381848/2021/8/6/7e9d12d3-bacf-4292-81ea-95a2a78bb8461628225227571-Mast--Harbour-Men-Shirts-6291628225226832-3.jpg,http://assets.myntassets.com/assets/images/14381848/2021/8/6/f748e076-0406-43c3-9020-7f80ece39cb11628225227552-Mast--Harbour-Men-Shirts-6291628225226832-5.jpg,http://assets.myntassets.com/assets/images/14381848/2021/8/6/3cc3f1b7-e58e-4a9e-9423-2bab1a6475521628225227561-Mast--Harbour-Men-Shirts-6291628225226832-4.jpg,http://assets.myntassets.com/assets/images/14381848/2021/8/6/19eb82f4-070a-4cf1-aad4-27dd27ea390c1628225227539-Mast--Harbour-Men-Shirts-6291628225226832-6.jpg",1118.72,10
13830752,Men,Mast & Harbour,Mast  Harbour Men Blue  White Checked Casual Shirt,Blue,"Blue and white checked opaque Casual shirt ,has a cutaway collar, button placket, 1 patch pocket, long regular sleeves, curved hem",Cotton<br>Machine wash,Shirts,Cotton,Regular Fit,,Checked,,Regular,India,,Machine Wash,Long Sleeves,"https://azmyntra.myntassets.com/dam-assets/assets/images/13830752/2021/7/2/df59ad70-31c0-45f0-9b52-cccd888dd4201625207896799-Mast--Harbour-Men-Shirts-1381625207896211-1.jpg,https://azmyntra.myntassets.com/dam-assets/assets/images/13830752/2021/7/2/231d387f-e834-40c9-b2b5-438a15d1e8021625207896787-Mast--Harbour-Men-Shirts-1381625207896211-2.jpg,http://assets.myntassets.com/assets/images/13830752/2021/7/2/df59ad70-31c0-45f0-9b52-cccd888dd4201625207896799-Mast--Harbour-Men-Shirts-1381625207896211-1.jpg,https://azmyntra.myntassets.com/dam-assets/assets/images/13830752/2021/7/2/231d387f-e834-40c9-b2b5-438a15d1e8021625207896787-Mast--Harbour-Men-Shirts-1381625207896211-2.jpg,http://assets.myntassets.com/assets/images/13830752/2021/7/2/df59ad70-31c0-45f0-9b52-cccd888dd4201625207896799-Mast--Harbour-Men-Shirts-1381625207896211-1.jpg,http://assets.myntassets.com/assets/images/13830752/2021/7/2/231d387f-e834-40c9-b2b5-438a15d1e8021625207896787-Mast--Harbour-Men-Shirts-1381625207896211-2.jpg,http://assets.myntassets.com/assets/images/13830752/2021/7/2/fe60d98b-14b9-4de5-b042-279e7a0b483f1625207896777-Mast--Harbour-Men-Shirts-1381625207896211-3.jpg,http://assets.myntassets.com/assets/images/13830752/2021/7/2/dd0daa8b-9bbf-42b7-a34e-d89a186f61661625207896758-Mast--Harbour-Men-Shirts-1381625207896211-5.jpg,http://assets.myntassets.com/assets/images/13830752/2021/7/2/8bbf9810-586c-4c76-9115-12c09dfbf51c1625207896767-Mast--Harbour-Men-Shirts-1381625207896211-4.jpg,http://assets.myntassets.com/assets/images/13830752/2021/7/2/cf2ce142-fde9-4924-bbf5-db3c8a5182021625207896746-Mast--Harbour-Men-Shirts-1381625207896211-6.jpg",1139.872,10
12864872,Men,Mast & Harbour,Mast  Harbour Men Navy Blue Solid Joggers,Navy Blue,"Navy blue solid joggers, has an elasticated waistband with drawstring closure, three pockets","52% cotton, 48% polyester<br>Machine-wash",Track Pants,Cotton,Straight Fit,,,Joggers,Regular,India,,Machine Wash,,"https://azmyntra.myntassets.com/dam-assets/assets/images/12864872/2020/12/4/29efdad3-a166-41e3-98da-80383f41fee01607083277457-Mast--Harbour-Men-Track-Pants-8641607083275916-1.jpg,https://azmyntra.myntassets.com/dam-assets/assets/images/12864872/2020/12/4/6b8bb0c7-60be-490b-9f47-76bc96d88fc21607083277414-Mast--Harbour-Men-Track-Pants-8641607083275916-2.jpg,http://assets.myntassets.com/assets/images/12864872/2020/12/4/29efdad3-a166-41e3-98da-80383f41fee01607083277457-Mast--Harbour-Men-Track-Pants-8641607083275916-1.jpg,https://azmyntra.myntassets.com/dam-assets/assets/images/12864872/2020/12/4/6b8bb0c7-60be-490b-9f47-76bc96d88fc21607083277414-Mast--Harbour-Men-Track-Pants-8641607083275916-2.jpg,http://assets.myntassets.com/assets/images/12864872/2020/12/4/29efdad3-a166-41e3-98da-80383f41fee01607083277457-Mast--Harbour-Men-Track-Pants-8641607083275916-1.jpg,http://assets.myntassets.com/assets/images/12864872/2020/12/4/6b8bb0c7-60be-490b-9f47-76bc96d88fc21607083277414-Mast--Harbour-Men-Track-Pants-8641607083275916-2.jpg,http://assets.myntassets.com/assets/images/12864872/2020/12/4/6be1c534-6dad-4967-a508-52fa512d4c7f1607083277359-Mast--Harbour-Men-Track-Pants-8641607083275916-3.jpg,http://assets.myntassets.com/assets/images/12864872/2020/12/4/7debb47d-107f-497c-9314-c17af343ea3a1607083277252-Mast--Harbour-Men-Track-Pants-8641607083275916-5.jpg,http://assets.myntassets.com/assets/images/12864872/2020/12/4/65de7504-81c3-412a-a2b3-b1638a8aaffc1607083277314-Mast--Harbour-Men-Track-Pants-8641607083275916-4.jpg,http://assets.myntassets.com/assets/images/12864872/2020/12/4/c0409ad4-24bb-4353-a197-97a6517463c71607083277200-Mast--Harbour-Men-Track-Pants-8641607083275916-6.jpg,http://assets.myntassets.com/assets/images/12864872/2020/12/4/fdb5f51b-7d1c-470a-8861-55ee139442991607083277133-Mast--Harbour-Men-Track-Pants-8641607083275916-7.jpg",1012.192,9
